generated by /home/ivandevert/get_station_catalog.ipynb
index|station_name|slat|slon|sele|sdep|source
410|CE.03154|32.7535|-117.0968|104.0|0.0|ncedc
411|CE.03155|32.692|-117.037|143.0|0.0|ncedc
412|CE.03156|32.915|-117.142|131.0|0.0|ncedc
413|CE.03192|32.6982|-117.1448|15.0|0.0|ncedc
414|CE.03193|32.688|-117.164|6.0|0.0|ncedc
415|CE.03234|32.8773|-117.2271|103.0|0.0|ncedc
416|CE.03260|32.9545|-117.0416|149.0|0.0|ncedc
417|CE.03468|32.5762|-117.0849|6.0|0.0|ncedc
418|CE.03469|32.5839|-117.045|73.0|0.0|ncedc
419|CE.03471|32.6691|-117.0767|23.0|0.0|ncedc
420|CE.03490|32.6315|-117.0589|53.0|0.0|ncedc
421|CE.03521|32.8793|-117.2239|105.0|0.0|ncedc
422|CE.03539|32.8859|-117.2259|99.0|0.0|ncedc
423|CE.03544|32.7969|-117.1544|118.0|0.0|ncedc
424|CE.03678|32.7801|-117.0447|166.0|0.0|ncedc
425|CE.03738|32.8811|-117.2251|98.0|0.0|ncedc
426|CE.03744|32.7542|-117.1667|91.0|0.0|ncedc
427|CE.03746|32.754|-117.164|91.0|0.0|ncedc
428|CE.10021|33.6099|-114.7151|119.0|0.0|ncedc
429|CE.11023|33.2389|-115.5128|-42.0|0.0|ncedc
430|CE.11217|33.5107|-115.9198|-62.0|0.0|ncedc
431|CE.11369|33.0369|-115.6234|-49.0|0.0|ncedc
432|CE.11530|33.6776|-115.9648|509.0|0.0|ncedc
433|CE.11591|33.4204|-115.8298|0.0|0.0|ncedc
434|CE.11625|33.5641|-115.9876|9.0|0.0|ncedc
435|CE.11627|33.393|-115.7717|-11.0|0.0|ncedc
436|CE.11628|33.2797|-115.9856|12.0|0.0|ncedc
437|CE.11646|33.7413|-115.8193|970.0|0.0|ncedc
438|CE.11684|33.398|-115.657|3.0|0.0|ncedc
439|CE.11698|33.2387|-115.5131|-42.0|0.0|ncedc
440|CE.11705|33.3992|-115.6596|3.0|0.0|ncedc
441|CE.12025|33.8293|-116.5124|131.0|0.0|ncedc
442|CE.12076|33.6781|-116.1783|-19.0|0.0|ncedc
443|CE.12092|33.4818|-116.9114|501.0|0.0|ncedc
444|CE.12102|33.7869|-116.9591|475.0|0.0|ncedc
445|CE.12108|33.8148|-116.4611|109.0|0.0|ncedc
446|CE.12116|33.7471|-116.7152|1635.0|0.0|ncedc
447|CE.12149|33.9617|-116.5104|326.0|0.0|ncedc
448|CE.12168|33.3242|-116.6841|908.0|0.0|ncedc
449|CE.12188|33.6051|-116.9379|772.0|0.0|ncedc
450|CE.12202|33.7602|-116.9614|487.0|0.0|ncedc
451|CE.12206|33.8512|-116.8529|1098.0|0.0|ncedc
452|CE.12330|33.3536|-116.8626|1686.0|0.0|ncedc
453|CE.12331|33.7289|-116.9796|480.0|0.0|ncedc
454|CE.12478|33.0773|-116.4382|537.0|0.0|ncedc
455|CE.12492|33.2617|-116.3722|179.0|0.0|ncedc
456|CE.12500|33.0734|-116.7685|777.0|0.0|ncedc
457|CE.12502|33.6957|-116.387|166.0|0.0|ncedc
458|CE.12518|33.9111|-116.5011|231.0|0.0|ncedc
459|CE.12541|33.6267|-116.1474|-40.0|0.0|ncedc
460|CE.12543|33.715|-116.221|-3.0|0.0|ncedc
461|CE.12549|33.9644|-116.5636|400.0|0.0|ncedc
462|CE.12550|33.7738|-116.3029|34.0|0.0|ncedc
463|CE.12618|33.801|-116.877|650.0|0.0|ncedc
464|CE.12624|33.628|-116.28|35.0|0.0|ncedc
465|CE.12626|33.4262|-116.0788|-9.0|0.0|ncedc
466|CE.12630|33.888|-116.684|404.0|0.0|ncedc
467|CE.12645|33.9016|-116.0865|1120.0|0.0|ncedc
468|CE.12647|33.9255|-116.1723|1534.0|0.0|ncedc
469|CE.12653|33.751|-116.9599|494.0|0.0|ncedc
470|CE.12673|33.7873|-116.9591|475.0|0.0|ncedc
471|CE.12808|33.4691|-116.1031|-44.0|0.0|ncedc
472|CE.12904|33.7057|-116.2366|1.0|0.0|ncedc
473|CE.12919|33.9299|-116.9726|796.0|0.0|ncedc
474|CE.12923|33.7448|-116.9321|517.0|0.0|ncedc
475|CE.12951|33.6712|-116.3013|16.0|0.0|ncedc
476|CE.12952|33.7577|-116.3742|78.0|0.0|ncedc
477|CE.12953|33.7867|-116.4101|93.0|0.0|ncedc
478|CE.12966|33.7233|-116.3383|46.0|0.0|ncedc
479|CE.13066|33.8401|-117.9568|40.0|0.0|ncedc
480|CE.13067|33.786|-117.8094|89.0|0.0|ncedc
481|CE.13068|33.8633|-117.7421|162.0|0.0|ncedc
482|CE.13069|33.7676|-117.8497|58.0|0.0|ncedc
483|CE.13070|33.4851|-117.6689|18.0|0.0|ncedc
484|CE.13079|33.9174|-117.443|244.0|0.0|ncedc
485|CE.13080|33.969|-117.252|535.0|0.0|ncedc
486|CE.13081|33.566|-117.265|423.0|0.0|ncedc
487|CE.13093|33.7512|-117.0148|461.0|0.0|ncedc
488|CE.13094|33.5768|-117.1307|410.0|0.0|ncedc
489|CE.13095|33.818|-117.312|445.0|0.0|ncedc
490|CE.13096|33.6989|-117.2664|426.0|0.0|ncedc
491|CE.13097|33.6043|-117.2787|387.0|0.0|ncedc
492|CE.13098|33.8842|-117.5141|204.0|0.0|ncedc
493|CE.13099|33.876|-117.593|219.0|0.0|ncedc
494|CE.13100|33.875|-117.636|198.0|0.0|ncedc
495|CE.13122|33.8688|-117.7094|116.0|0.0|ncedc
496|CE.13123|33.9506|-117.4452|233.0|0.0|ncedc
497|CE.13141|33.054|-117.245|77.0|0.0|ncedc
498|CE.13142|33.144|-117.165|175.0|0.0|ncedc
499|CE.13144|33.197|-117.255|88.0|0.0|ncedc
500|CE.13160|33.6335|-117.903|22.0|0.0|ncedc
501|CE.13162|33.9901|-117.7178|199.0|0.0|ncedc
502|CE.13172|33.4971|-117.1507|310.0|0.0|ncedc
503|CE.13174|33.9893|-117.8897|141.0|0.0|ncedc
504|CE.13186|33.8816|-117.5491|189.0|0.0|ncedc
505|CE.13197|33.6623|-117.9973|11.0|0.0|ncedc
506|CE.13198|33.6001|-117.1309|422.0|0.0|ncedc
507|CE.13199|33.6398|-117.0963|454.0|0.0|ncedc
508|CE.13215|33.6626|-117.9023|22.0|0.0|ncedc
509|CE.13220|33.6781|-117.7527|68.0|0.0|ncedc
510|CE.13314|33.622|-117.9335|2.0|0.0|ncedc
511|CE.13333|33.2015|-117.3314|29.0|0.0|ncedc
512|CE.13441|33.6597|-117.7752|51.0|0.0|ncedc
513|CE.13477|33.1231|-117.1219|226.0|0.0|ncedc
514|CE.13524|33.4114|-117.5899|89.0|0.0|ncedc
515|CE.13527|33.3539|-117.5267|55.0|0.0|ncedc
516|CE.13577|33.928|-117.8032|227.0|0.0|ncedc
517|CE.13602|33.5575|-117.1831|352.0|0.0|ncedc
518|CE.13610|33.623|-117.931|4.0|0.0|ncedc
519|CE.13613|33.7551|-117.834|49.0|0.0|ncedc
520|CE.13635|33.9756|-117.3813|255.0|0.0|ncedc
521|CE.13690|33.6278|-117.6906|140.0|0.0|ncedc
522|CE.13721|33.643|-117.842|39.0|0.0|ncedc
523|CE.13726|33.8556|-117.5404|240.0|0.0|ncedc
524|CE.13728|33.6435|-117.8391|37.0|0.0|ncedc
525|CE.13849|33.8534|-117.818|78.0|0.0|ncedc
526|CE.13873|33.9331|-117.8963|116.0|0.0|ncedc
527|CE.13875|33.7774|-117.8335|66.0|0.0|ncedc
528|CE.13876|33.6043|-117.9058|2.0|0.0|ncedc
529|CE.13877|33.6054|-117.8896|1.0|0.0|ncedc
530|CE.13878|33.889|-117.887|79.0|0.0|ncedc
531|CE.13879|33.8662|-117.959|34.0|0.0|ncedc
532|CE.13880|33.9086|-117.931|98.0|0.0|ncedc
533|CE.13881|33.9314|-117.9557|86.0|0.0|ncedc
534|CE.13882|33.9274|-117.8034|226.0|0.0|ncedc
535|CE.13883|33.8534|-117.8578|67.0|0.0|ncedc
536|CE.13884|33.7667|-117.9178|28.0|0.0|ncedc
537|CE.13885|33.757|-117.9558|19.0|0.0|ncedc
538|CE.13886|33.7911|-117.968|25.0|0.0|ncedc
539|CE.13887|33.6764|-117.9628|3.0|0.0|ncedc
540|CE.13888|33.8195|-117.8495|61.0|0.0|ncedc
541|CE.13889|33.7477|-117.8439|41.0|0.0|ncedc
542|CE.13890|33.742|-117.8937|23.0|0.0|ncedc
543|CE.13891|33.7156|-117.9037|13.0|0.0|ncedc
544|CE.13892|33.6996|-117.88|10.0|0.0|ncedc
545|CE.13893|33.7845|-117.8901|39.0|0.0|ncedc
546|CE.13894|33.789|-117.9215|37.0|0.0|ncedc
547|CE.13913|33.9188|-117.4877|217.0|0.0|ncedc
548|CE.13914|33.951|-117.3883|256.0|0.0|ncedc
549|CE.13915|33.9792|-117.3439|298.0|0.0|ncedc
550|CE.13916|33.8945|-117.3218|538.0|0.0|ncedc
551|CE.13918|33.9035|-117.5613|191.0|0.0|ncedc
552|CE.13921|33.9753|-117.4865|213.0|0.0|ncedc
553|CE.13922|33.6691|-117.3322|389.0|0.0|ncedc
554|CE.13924|33.7475|-117.1274|485.0|0.0|ncedc
555|CE.13925|33.9019|-117.2355|468.0|0.0|ncedc
556|CE.13927|33.9212|-117.1731|493.0|0.0|ncedc
557|CE.13928|33.7867|-117.2304|447.0|0.0|ncedc
558|CE.13929|33.6491|-117.2053|480.0|0.0|ncedc
559|CE.13930|33.7155|-117.1915|435.0|0.0|ncedc
560|CE.14001|33.8022|-118.2147|5.0|0.0|ncedc
561|CE.14002|33.7846|-118.1734|8.0|0.0|ncedc
562|CE.14003|33.7295|-118.2904|25.0|0.0|ncedc
563|CE.14004|33.7472|-118.2603|1.0|0.0|ncedc
564|CE.14005|33.7588|-118.1308|3.0|0.0|ncedc
565|CE.14006|33.727|-118.0008|6.0|0.0|ncedc
566|CE.14007|33.723|-118.0257|3.0|0.0|ncedc
567|CE.14017|33.9896|-118.3121|41.0|0.0|ncedc
568|CE.14026|33.8892|-118.0469|18.0|0.0|ncedc
569|CE.14027|33.9283|-118.0576|46.0|0.0|ncedc
570|CE.14028|33.9622|-118.0654|48.0|0.0|ncedc
571|CE.14035|33.9927|-118.3963|2.0|0.0|ncedc
572|CE.14036|33.8688|-118.3683|23.0|0.0|ncedc
573|CE.14037|33.7967|-118.338|36.0|0.0|ncedc
574|CE.14038|33.8132|-118.3702|27.0|0.0|ncedc
575|CE.14041|33.991|-118.1212|55.0|0.0|ncedc
576|CE.14043|33.9385|-118.3269|31.0|0.0|ncedc
577|CE.14044|33.9762|-118.3534|53.0|0.0|ncedc
578|CE.14050|33.8338|-118.3559|22.0|0.0|ncedc
579|CE.14058|33.8979|-118.2088|21.0|0.0|ncedc
580|CE.14059|33.8758|-118.2397|32.0|0.0|ncedc
581|CE.14060|33.999|-118.1782|46.0|0.0|ncedc
582|CE.14125|33.8179|-118.1581|16.0|0.0|ncedc
583|CE.14159|33.722|-118.3103|122.0|0.0|ncedc
584|CE.14175|33.931|-118.214|23.0|0.0|ncedc
585|CE.14176|33.948|-118.1837|25.0|0.0|ncedc
586|CE.14182|33.9712|-118.0379|79.0|0.0|ncedc
587|CE.14221|33.8883|-118.4098|33.0|0.0|ncedc
588|CE.14241|33.7772|-118.1334|5.0|0.0|ncedc
589|CE.14242|33.84|-118.1951|15.0|0.0|ncedc
590|CE.14284|33.729|-118.256|0.0|0.0|ncedc
591|CE.14368|33.9239|-118.1679|23.0|0.0|ncedc
592|CE.14400|33.837|-118.0724|16.0|0.0|ncedc
593|CE.14403|33.929|-118.2611|26.0|0.0|ncedc
594|CE.14404|33.7455|-118.3969|122.0|0.0|ncedc
595|CE.14405|33.7872|-118.3569|134.0|0.0|ncedc
596|CE.14413|33.7559|-118.2302|-999.0|0.0|ncedc
597|CE.14530|33.8378|-118.3559|34.0|0.0|ncedc
598|CE.14532|33.7379|-118.3062|82.0|0.0|ncedc
599|CE.14537|33.9517|-118.3362|40.0|0.0|ncedc
600|CE.14560|33.7686|-118.1965|8.0|0.0|ncedc
601|CE.14644|33.9358|-118.1312|32.0|0.0|ncedc
602|CE.14675|33.9181|-118.1304|29.0|0.0|ncedc
603|CE.14682|33.949|-118.3387|37.0|0.0|ncedc
604|CE.14683|33.9507|-118.3347|43.0|0.0|ncedc
605|CE.14699|33.7656|-118.2187|4.0|0.0|ncedc
606|CE.14731|33.8069|-118.186|15.0|0.0|ncedc
607|CE.14739|33.9268|-118.39|31.0|0.0|ncedc
608|CE.14740|33.9697|-118.0511|55.0|0.0|ncedc
609|CE.14767|33.9628|-118.3804|27.0|0.0|ncedc
610|CE.14783|33.75|-118.2751|1.0|0.0|ncedc
611|CE.14784|33.7502|-118.2777|1.0|0.0|ncedc
612|CE.14785|33.7489|-118.2678|2.0|0.0|ncedc
613|CE.14787|33.9244|-118.2394|27.0|0.0|ncedc
614|CE.14820|33.9934|-118.3424|85.0|0.0|ncedc
615|CE.14821|33.9686|-118.2912|44.0|0.0|ncedc
616|CE.14822|33.945|-118.3811|29.0|0.0|ncedc
617|CE.14823|33.944|-118.246|33.0|0.0|ncedc
618|CE.14824|33.8676|-118.2902|7.0|0.0|ncedc
619|CE.14825|33.9762|-118.2086|45.0|0.0|ncedc
620|CE.14826|33.9963|-118.2544|55.0|0.0|ncedc
621|CE.14827|33.92|-118.1273|29.0|0.0|ncedc
622|CE.14828|33.939|-118.0989|37.0|0.0|ncedc
623|CE.14829|33.8829|-118.1179|21.0|0.0|ncedc
624|CE.14830|33.8465|-118.1069|14.0|0.0|ncedc
625|CE.14831|33.7918|-118.3203|32.0|0.0|ncedc
626|CE.14834|33.9219|-118.3267|17.0|0.0|ncedc
627|CE.14835|33.7809|-118.2618|7.0|0.0|ncedc
628|CE.14840|33.9463|-118.0011|77.0|0.0|ncedc
629|CE.14844|33.9688|-118.1492|37.0|0.0|ncedc
630|CE.14845|33.7899|-118.2968|14.0|0.0|ncedc
631|CE.14846|33.8109|-118.2769|12.0|0.0|ncedc
632|CE.14847|33.8268|-118.2166|8.0|0.0|ncedc
633|CE.14868|33.806|-118.1642|34.0|0.0|ncedc
634|CE.14869|33.8182|-118.1082|4.0|0.0|ncedc
635|CE.14870|33.7983|-118.1367|6.0|0.0|ncedc
636|CE.14871|33.7631|-118.1681|2.0|0.0|ncedc
637|CE.14872|33.873|-118.1755|16.0|0.0|ncedc
638|CE.14934|33.9385|-118.3004|66.0|0.0|ncedc
639|CE.14935|33.8675|-118.2618|23.0|0.0|ncedc
640|CE.14936|33.8336|-118.1607|22.0|0.0|ncedc
641|CE.14937|33.9051|-118.0113|49.0|0.0|ncedc
642|CE.14985|33.9914|-118.4594|3.0|0.0|ncedc
643|CE.14988|33.909|-118.3147|14.0|0.0|ncedc
644|CE.20955|34.1335|-114.3723|130.0|0.0|ncedc
645|CE.21081|34.559|-115.7439|197.0|0.0|ncedc
646|CE.21513|34.1657|-115.747|370.0|0.0|ncedc
647|CE.21514|34.1656|-115.9042|477.0|0.0|ncedc
648|CE.22074|34.9037|-116.8243|588.0|0.0|ncedc
649|CE.22078|34.1554|-116.504|1248.0|0.0|ncedc
650|CE.22104|34.1582|-116.7983|2035.0|0.0|ncedc
651|CE.22121|34.8602|-116.892|627.0|0.0|ncedc
652|CE.22161|34.0208|-116.0094|1109.0|0.0|ncedc
653|CE.22170|34.1308|-116.3149|844.0|0.0|ncedc
654|CE.22504|34.2416|-116.9765|2067.0|0.0|ncedc
655|CE.22506|34.8142|-116.6633|560.0|0.0|ncedc
656|CE.22507|34.8671|-116.6622|559.0|0.0|ncedc
657|CE.22510|34.4431|-116.9375|902.0|0.0|ncedc
658|CE.22512|34.1339|-116.2232|758.0|0.0|ncedc
659|CE.22519|34.9612|-116.6701|554.0|0.0|ncedc
660|CE.22520|34.1946|-116.3847|1034.0|0.0|ncedc
661|CE.22561|34.238|-116.935|2061.0|0.0|ncedc
662|CE.22791|34.2411|-116.8723|2087.0|0.0|ncedc
663|CE.22954|34.1489|-116.0842|658.0|0.0|ncedc
664|CE.22959|34.2817|-116.4532|1030.0|0.0|ncedc
665|CE.22960|34.122|-116.4159|998.0|0.0|ncedc
666|CE.23024|34.1474|-117.9995|167.0|0.0|ncedc
667|CE.23049|34.1251|-117.7772|362.0|0.0|ncedc
668|CE.23056|34.0649|-117.893|144.0|0.0|ncedc
669|CE.23057|34.043|-117.9116|164.0|0.0|ncedc
670|CE.23063|34.5024|-117.897|942.0|0.0|ncedc
671|CE.23072|34.2533|-117.1744|1601.0|0.0|ncedc
672|CE.23073|34.4219|-117.572|1276.0|0.0|ncedc
673|CE.23075|34.0463|-117.0352|831.0|0.0|ncedc
674|CE.23077|34.0574|-117.6976|281.0|0.0|ncedc
675|CE.23084|34.0328|-117.312|328.0|0.0|ncedc
676|CE.23089|34.1125|-117.6806|429.0|0.0|ncedc
677|CE.23090|34.1338|-117.5978|456.0|0.0|ncedc
678|CE.23091|34.0135|-117.5106|235.0|0.0|ncedc
679|CE.23107|34.104|-117.574|364.0|0.0|ncedc
680|CE.23111|34.2467|-117.3013|1356.0|0.0|ncedc
681|CE.23112|34.2617|-117.2104|1643.0|0.0|ncedc
682|CE.23113|34.2147|-117.1213|1892.0|0.0|ncedc
683|CE.23119|34.5224|-117.2144|893.0|0.0|ncedc
684|CE.23120|34.4721|-117.2073|913.0|0.0|ncedc
685|CE.23138|34.1246|-117.454|433.0|0.0|ncedc
686|CE.23163|34.1229|-117.5398|401.0|0.0|ncedc
687|CE.23164|34.0261|-117.1552|559.0|0.0|ncedc
688|CE.23169|34.074|-117.1829|408.0|0.0|ncedc
689|CE.23173|34.0018|-117.8143|279.0|0.0|ncedc
690|CE.23177|34.1405|-117.9671|172.0|0.0|ncedc
691|CE.23178|34.1321|-117.9108|184.0|0.0|ncedc
692|CE.23179|34.0959|-117.906|150.0|0.0|ncedc
693|CE.23292|34.4257|-117.5444|1220.0|0.0|ncedc
694|CE.23327|34.0922|-117.8101|270.0|0.0|ncedc
695|CE.23417|34.0332|-117.6073|252.0|0.0|ncedc
696|CE.23525|34.0563|-117.7487|257.0|0.0|ncedc
697|CE.23542|34.0656|-117.2928|297.0|0.0|ncedc
698|CE.23547|34.0374|-117.2065|430.0|0.0|ncedc
699|CE.23554|34.1029|-117.2886|317.0|0.0|ncedc
700|CE.23559|34.8872|-117.048|696.0|0.0|ncedc
701|CE.23572|34.2329|-117.661|1254.0|0.0|ncedc
702|CE.23573|34.314|-117.545|1338.0|0.0|ncedc
703|CE.23574|34.369|-117.658|1928.0|0.0|ncedc
704|CE.23583|34.4052|-117.3131|1008.0|0.0|ncedc
705|CE.23584|34.458|-117.909|1206.0|0.0|ncedc
706|CE.23585|34.586|-117.728|878.0|0.0|ncedc
707|CE.23590|34.3814|-117.7371|2286.0|0.0|ncedc
708|CE.23597|34.4675|-117.5203|1098.0|0.0|ncedc
709|CE.23656|34.1306|-117.323|369.0|0.0|ncedc
710|CE.23702|34.0501|-117.2615|347.0|0.0|ncedc
711|CE.23725|34.1001|-117.4336|391.0|0.0|ncedc
712|CE.23727|34.1343|-117.2755|355.0|0.0|ncedc
713|CE.23732|34.2235|-117.3306|600.0|0.0|ncedc
714|CE.23733|34.2022|-117.3435|597.0|0.0|ncedc
715|CE.23773|34.0667|-117.9846|93.0|0.0|ncedc
716|CE.23774|34.0732|-117.9382|113.0|0.0|ncedc
717|CE.23780|34.0964|-117.2872|306.0|0.0|ncedc
718|CE.23792|34.0637|-117.2979|298.0|0.0|ncedc
719|CE.23836|34.1136|-117.8512|235.0|0.0|ncedc
720|CE.23837|34.0625|-117.785|246.0|0.0|ncedc
721|CE.23842|33.9998|-117.9354|120.0|0.0|ncedc
722|CE.23843|34.036|-117.95|99.0|0.0|ncedc
723|CE.23895|34.0763|-117.6705|329.0|0.0|ncedc
724|CE.23896|34.0773|-117.6215|320.0|0.0|ncedc
725|CE.23897|34.1332|-117.2528|355.0|0.0|ncedc
726|CE.23898|34.135|-117.3223|371.0|0.0|ncedc
727|CE.23899|34.0691|-117.3981|335.0|0.0|ncedc
728|CE.23912|34.0996|-117.4341|389.0|0.0|ncedc
729|CE.23920|34.0035|-117.0588|732.0|0.0|ncedc
730|CE.23938|34.0209|-117.8657|175.0|0.0|ncedc
731|CE.23939|34.1211|-117.7382|392.0|0.0|ncedc
732|CE.23940|34.0956|-117.7452|332.0|0.0|ncedc
733|CE.23956|34.9287|-117.198|662.0|0.0|ncedc
734|CE.23957|34.7436|-117.3345|739.0|0.0|ncedc
735|CE.23958|34.4393|-117.6465|1231.0|0.0|ncedc
736|CE.24009|34.2585|-118.3014|468.0|0.0|ncedc
737|CE.24010|34.2076|-118.2331|379.0|0.0|ncedc
738|CE.24011|34.1266|-118.3455|230.0|0.0|ncedc
739|CE.24012|34.1484|-118.3705|175.0|0.0|ncedc
740|CE.24013|34.1941|-118.5888|237.0|0.0|ncedc
741|CE.24014|34.0449|-118.5223|95.0|0.0|ncedc
742|CE.24015|34.1963|-118.3413|202.0|0.0|ncedc
743|CE.24016|34.1441|-118.2621|152.0|0.0|ncedc
744|CE.24018|34.0409|-118.7108|104.0|0.0|ncedc
745|CE.24020|34.0752|-118.2176|106.0|0.0|ncedc
746|CE.24021|34.1741|-118.2001|315.0|0.0|ncedc
747|CE.24022|34.1549|-118.1326|265.0|0.0|ncedc
748|CE.24023|34.1655|-118.1502|293.0|0.0|ncedc
749|CE.24025|34.0408|-118.1296|92.0|0.0|ncedc
750|CE.24029|34.1034|-118.1001|136.0|0.0|ncedc
751|CE.24030|34.0971|-118.1306|153.0|0.0|ncedc
752|CE.24033|34.0841|-118.1006|107.0|0.0|ncedc
753|CE.24034|34.0255|-118.2301|70.0|0.0|ncedc
754|CE.24039|34.004|-118.287|49.0|0.0|ncedc
755|CE.24040|34.0312|-118.2078|98.0|0.0|ncedc
756|CE.24042|34.1499|-118.0794|212.0|0.0|ncedc
757|CE.24048|34.0289|-118.4823|48.0|0.0|ncedc
758|CE.24051|34.25|-118.5365|276.0|0.0|ncedc
759|CE.24061|34.0055|-118.2308|61.0|0.0|ncedc
760|CE.24062|34.6986|-118.0774|731.0|0.0|ncedc
761|CE.24064|34.4341|-118.5319|366.0|0.0|ncedc
762|CE.24087|34.2358|-118.4398|262.0|0.0|ncedc
763|CE.24088|34.2959|-118.3756|451.0|0.0|ncedc
764|CE.24103|34.1599|-118.532|256.0|0.0|ncedc
765|CE.24109|34.1081|-118.1541|186.0|0.0|ncedc
766|CE.24110|34.1086|-118.0578|123.0|0.0|ncedc
767|CE.24114|34.0753|-118.0419|83.0|0.0|ncedc
768|CE.24115|34.0955|-118.0119|101.0|0.0|ncedc
769|CE.24117|34.5191|-118.2863|861.0|0.0|ncedc
770|CE.24126|34.2887|-118.7466|315.0|0.0|ncedc
771|CE.24129|34.0068|-118.3686|97.0|0.0|ncedc
772|CE.24157|34.0083|-118.3621|146.0|0.0|ncedc
773|CE.24181|34.1885|-118.1329|401.0|0.0|ncedc
774|CE.24185|34.2876|-118.8646|171.0|0.0|ncedc
775|CE.24206|34.5473|-118.13|888.0|0.0|ncedc
776|CE.24269|34.956|-118.159|789.0|0.0|ncedc
777|CE.24271|34.6736|-118.4309|999.0|0.0|ncedc
778|CE.24272|34.6081|-118.5592|648.0|0.0|ncedc
779|CE.24274|34.827|-118.265|732.0|0.0|ncedc
780|CE.24276|34.389|-118.796|222.0|0.0|ncedc
781|CE.24277|34.4592|-118.6517|399.0|0.0|ncedc
782|CE.24279|34.3875|-118.5341|378.0|0.0|ncedc
783|CE.24283|34.2879|-118.881|161.0|0.0|ncedc
784|CE.24289|34.0555|-118.2523|107.0|0.0|ncedc
785|CE.24293|34.738|-118.2175|713.0|0.0|ncedc
786|CE.24303|34.0896|-118.3398|88.0|0.0|ncedc
787|CE.24305|34.5933|-118.2422|960.0|0.0|ncedc
788|CE.24306|34.5951|-118.2437|948.0|0.0|ncedc
789|CE.24307|34.5957|-118.2436|951.0|0.0|ncedc
790|CE.24308|34.5989|-118.2425|927.0|0.0|ncedc
791|CE.24309|34.604|-118.244|927.0|0.0|ncedc
792|CE.24354|34.3982|-118.5526|371.0|0.0|ncedc
793|CE.24363|34.0578|-118.2096|102.0|0.0|ncedc
794|CE.24380|34.4585|-118.7538|288.0|0.0|ncedc
795|CE.24389|34.0633|-118.4182|87.0|0.0|ncedc
796|CE.24390|34.0624|-118.4173|85.0|0.0|ncedc
797|CE.24396|34.0122|-118.8022|34.0|0.0|ncedc
798|CE.24399|34.2235|-118.0581|1721.0|0.0|ncedc
799|CE.24400|34.037|-118.1783|78.0|0.0|ncedc
800|CE.24401|34.1152|-118.1314|171.0|0.0|ncedc
801|CE.24402|34.1768|-118.0971|295.0|0.0|ncedc
802|CE.24407|34.3338|-118.3971|626.0|0.0|ncedc
803|CE.24455|34.134|-118.1257|225.0|0.0|ncedc
804|CE.24458|34.5842|-118.1464|831.0|0.0|ncedc
805|CE.24461|34.0704|-118.1509|131.0|0.0|ncedc
806|CE.24465|34.1403|-118.1247|237.0|0.0|ncedc
807|CE.24469|34.6496|-118.479|956.0|0.0|ncedc
808|CE.24505|34.9947|-118.9491|319.0|0.0|ncedc
809|CE.24523|34.6506|-118.4774|933.0|0.0|ncedc
810|CE.24527|34.0611|-118.4198|-999.0|0.0|ncedc
811|CE.24528|34.2711|-118.6772|311.0|0.0|ncedc
812|CE.24545|34.5767|-118.1333|827.0|0.0|ncedc
813|CE.24551|34.3382|-118.5077|484.0|0.0|ncedc
814|CE.24552|34.3329|-118.5084|483.0|0.0|ncedc
815|CE.24575|34.6632|-118.3862|1003.0|0.0|ncedc
816|CE.24576|34.5801|-118.2001|921.0|0.0|ncedc
817|CE.24586|34.848|-118.536|937.0|0.0|ncedc
818|CE.24587|34.1945|-118.3501|207.0|0.0|ncedc
819|CE.24591|34.0244|-118.286|56.0|0.0|ncedc
820|CE.24592|34.0533|-118.1717|184.0|0.0|ncedc
821|CE.24611|34.0591|-118.2466|117.0|0.0|ncedc
822|CE.24612|34.0428|-118.2723|71.0|0.0|ncedc
823|CE.24624|34.1479|-118.1539|260.0|0.0|ncedc
824|CE.24642|34.0957|-118.2915|113.0|0.0|ncedc
825|CE.24644|34.7433|-118.7248|1364.0|0.0|ncedc
826|CE.24645|34.1582|-118.4879|226.0|0.0|ncedc
827|CE.24661|34.6872|-118.1601|718.0|0.0|ncedc
828|CE.24688|34.0678|-118.4403|123.0|0.0|ncedc
829|CE.24691|34.149|-118.15|260.0|0.0|ncedc
830|CE.24703|34.0362|-118.3784|26.0|0.0|ncedc
831|CE.24722|34.1543|-118.464|213.0|0.0|ncedc
832|CE.24727|34.0283|-118.2232|87.0|0.0|ncedc
833|CE.24729|34.0409|-118.1298|93.0|0.0|ncedc
834|CE.24730|34.3955|-118.5554|378.0|0.0|ncedc
835|CE.24741|34.3336|-118.3986|512.0|0.0|ncedc
836|CE.24752|34.1423|-118.3051|318.0|0.0|ncedc
837|CE.24763|34.3274|-118.4452|448.0|0.0|ncedc
838|CE.24765|34.2197|-118.4298|241.0|0.0|ncedc
839|CE.24800|34.2724|-118.4667|294.0|0.0|ncedc
840|CE.24801|34.146|-118.4135|191.0|0.0|ncedc
841|CE.24802|34.1619|-118.5014|230.0|0.0|ncedc
842|CE.24803|34.1856|-118.6238|254.0|0.0|ncedc
843|CE.24804|34.2191|-118.6279|256.0|0.0|ncedc
844|CE.24805|34.2289|-118.5289|247.0|0.0|ncedc
845|CE.24806|34.2218|-118.5714|250.0|0.0|ncedc
846|CE.24807|34.167|-118.597|273.0|0.0|ncedc
847|CE.24808|34.1717|-118.4207|204.0|0.0|ncedc
848|CE.24809|34.0973|-118.3533|105.0|0.0|ncedc
